full_date_time,config_name,latitude,longitude,elevation,anno,mese,day,hour,prod,peakpower
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,09,89.6724,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,10,100.26072,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,11,101.86128,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,12,101.1677,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,13,89.90633,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,14,73.06898,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,15,49.90601,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,16,19.82095,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,17,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,18,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,19,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,20,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,21,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,22,0.0,136.8
2022-03-19,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,19,23,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,00,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,01,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,02,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,03,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,04,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,05,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,06,14.87426,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,07,43.51745,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,08,67.19206,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,09,89.92138,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,10,100.80245,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,11,104.24023,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,12,103.12394,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,13,92.21003999999999,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,14,74.71742,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,15,47.49422,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,16,17.02339,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,17,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,18,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,19,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,20,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,21,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,22,0.0,136.8
2022-03-20,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,20,23,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,00,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,01,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,02,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,03,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,04,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,05,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,06,13.09039,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,07,37.57896,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,08,65.10858999999999,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,09,88.01028,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,10,99.54936000000001,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,11,93.13753999999999,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,12,86.4234,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,13,86.11834,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,14,66.30149,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,15,30.855240000000002,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,16,8.98639,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,17,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,18,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,19,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,20,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,21,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,22,0.0,136.8
2022-03-21,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,21,23,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,00,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,01,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,02,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,03,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,04,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,05,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,06,6.97543,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,07,24.351770000000002,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,08,63.844559999999994,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,09,91.58897,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,10,102.85171000000001,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,11,93.77092999999999,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,12,93.05136,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,13,65.79533,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,14,69.12230000000001,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,15,36.99209,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,16,19.54462,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,17,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,18,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,19,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,20,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,21,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,22,0.0,136.8
2022-03-22,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,22,23,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,00,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,01,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,02,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,03,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,04,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,05,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,06,21.12329,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,07,56.47104,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,08,86.01574000000001,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,09,107.80798,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,10,118.96128,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,11,122.4401,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,12,121.99277000000001,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,13,106.97897,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,14,83.3112,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,15,56.66393,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,16,19.27375,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,17,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,18,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,19,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,20,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,21,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,22,0.0,136.8
2022-03-23,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,23,23,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,00,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,01,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,02,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,03,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,04,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,05,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,06,15.44746,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,07,46.70078,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,08,74.31797,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,09,29.654139999999998,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,10,20.46528,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,11,86.82558999999999,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,12,71.89524,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,13,99.40298,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,14,52.82258,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,15,14.14238,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,16,21.5118,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,17,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,18,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,19,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,20,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,21,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,22,0.0,136.8
2022-03-24,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,24,23,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,00,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,01,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,02,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,03,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,04,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,05,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,06,19.41192,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,07,38.55982,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,08,60.61198,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,09,80.91583,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,10,65.99916,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,11,29.871650000000002,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,12,11.2559,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,13,9.72511,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,14,13.292860000000001,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,15,4.49525,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,16,1.3023399999999998,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,17,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,18,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,19,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,20,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,21,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,22,0.0,136.8
2022-03-25,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,25,23,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,00,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,01,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,02,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,03,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,04,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,05,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,06,6.08623,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,07,23.503610000000002,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,08,21.84696,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,09,24.489939999999997,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,10,25.789540000000002,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,11,11.72923,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,12,15.48302,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,13,23.429740000000002,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,14,20.73204,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,15,4.59511,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,16,1.92751,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,17,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,18,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,19,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,20,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,21,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,22,0.0,136.8
2022-03-26,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,26,23,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,00,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,01,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,02,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,03,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,04,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,05,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,06,4.83451,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,07,19.346259999999997,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,08,19.8702,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,09,30.201340000000002,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,10,40.57214,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,11,42.425779999999996,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,12,30.308040000000002,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,13,5.41454,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,14,3.58416,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,15,4.694979999999999,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,16,1.52532,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,17,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,18,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,19,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,20,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,21,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,22,0.0,136.8
2022-03-27,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,27,23,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,00,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,01,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,02,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,03,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,04,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,05,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,06,6.76613,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,07,30.38465,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,08,36.740379999999995,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,09,55.88143,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,10,105.83532000000001,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,11,109.63152000000001,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,12,107.12808,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,13,82.18397,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,14,46.42171,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,15,44.06054,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,16,20.301119999999997,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,17,0.28044,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,18,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,19,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,20,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,21,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,22,0.0,136.8
2022-03-28,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,28,23,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,00,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,01,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,02,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,03,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,04,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,05,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,06,20.74982,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,07,50.83898000000001,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,08,75.25505,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,09,92.33316,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,10,102.34828999999999,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,11,103.48099,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,12,102.15677000000001,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,13,91.09922,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,14,70.54776,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,15,45.506519999999995,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,16,20.2847,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,17,0.46375,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,18,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,19,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,20,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,21,0.0,136.8
2022-03-29,Modulo VE472PV ppw 136,43.18198,12.44500,222.0,2022,mar,29,22,0.0,136.8
